order_id,price,discount_rate,total_amount,notes
ORD0000532,5314.32,1.8,643.71,카드결제
ORD0000533,1906.15,42.9,11977.91,카드결제
ORD0000534,7492.87,48.8,6622.83,선물포장
ORD0000535,8685.44,23.2,13991.46,카드결제
ORD0000536,107.40,40.0,6869.49,정상주문
ORD0000537,3420.67,16.6,1490.83,정상주문
ORD0000538,1021.80,0.7,5045.00,선물포장
ORD0000539,6487.37,32.1,7986.42,정상주문
ORD0000540,2876.98,43.2,876.33,배송전연락
ORD0000541,4220.07,16.9,13142.76,정상주문
ORD0000542,3113.21,4.8,1156.60,정상주문
ORD0000543,1752.46,1.4,6046.68,정상주문
ORD0000544,8309.34,49.7,614.19,카드결제
ORD0000545,3273.88,37.1,267.21,배송전연락
ORD0000546,8442.04,32.7,10438.68,빠른배송
ORD0000547,8007.71,25.8,13240.92,빠른배송
ORD0000548,6340.54,26.7,14865.62,배송전연락
ORD0000549,1836.86,27.9,10147.89,선물포장
ORD0000550,9838.34,8.0,9738.47,선물포장
ORD0000551,3363.50,11.6,5798.03,배송전연락
ORD0000552,653.86,24.8,9609.00,선물포장
ORD0000553,7438.26,19.5,9489.80,배송전연락
ORD0000554,2075.16,43.7,4723.82,배송전연락
ORD0000555,3642.57,35.1,6221.09,선물포장
ORD0000556,7721.99,39.4,1322.48,배송전연락
ORD0000557,9378.73,21.1,13380.02,배송전연락
ORD0000558,313.28,35.7,8683.96,빠른배송
ORD0000559,7200.25,43.4,4622.14,선물포장
ORD0000560,8191.17,44.5,14446.15,카드결제
ORD0000561,4140.53,28.3,1761.99,배송전연락
ORD0000562,1540.63,48.7,5040.80,배송전연락
ORD0000563,1027.37,6.4,13838.79,빠른배송
ORD0000564,8290.73,15.0,14865.10,빠른배송
ORD0000565,1412.04,46.9,11299.41,정상주문
ORD0000566,4375.86,11.6,520.35,카드결제
ORD0000567,5527.57,19.2,11810.46,선물포장
ORD0000568,5681.13,47.2,703.82,정상주문
ORD0000569,9080.44,39.3,6757.30,배송전연락
ORD0000570,4392.09,15.5,1715.57,카드결제
ORD0000571,6259.60,41.2,5150.74,정상주문
ORD0000572,3159.18,3.9,14748.44,카드결제
ORD0000573,4958.29,42.9,1697.04,빠른배송
ORD0000574,7052.18,43.2,4615.02,배송전연락
ORD0000575,9509.75,45.8,8035.79,카드결제
ORD0000576,8566.71,10.9,8760.31,선물포장
ORD0000577,2332.17,13.7,9525.19,배송전연락
ORD0000578,2286.12,5.7,9199.42,빠른배송
ORD0000579,8084.72,4.4,7882.72,배송전연락
ORD0000580,1564.91,13.3,13060.25,빠른배송
ORD0000581,1386.06,25.2,12959.16,배송전연락
ORD0000582,9999.02,2.4,1760.47,배송전연락
ORD0000583,4079.05,26.6,12704.03,빠른배송
ORD0000584,6740.06,30.0,9183.52,정상주문
ORD0000585,1120.93,24.0,5561.13,정상주문
ORD0000586,318.28,39.5,14239.30,카드결제
ORD0000587,3163.11,1.3,7209.50,카드결제
ORD0000588,132.50,10.1,6061.26,선물포장
ORD0000589,9851.34,15.9,4253.67,선물포장
ORD0000590,2435.97,26.2,14906.53,선물포장
ORD0000591,1285.60,25.2,7972.32,빠른배송
ORD0000592,4159.39,23.8,4047.10,배송전연락
ORD0000593,3325.78,45.1,723.66,카드결제
ORD0000594,2548.51,45.4,2739.14,선물포장
ORD0000595,9305.17,45.2,4438.75,정상주문
ORD0000596,702.04,48.8,183.89,선물포장
ORD0000597,872.40,48.1,10665.82,선물포장
ORD0000598,1005.62,18.4,14950.50,카드결제
ORD0000599,4718.81,33.5,13231.21,배송전연락
ORD0000600,5634.54,12.5,10545.43,선물포장
ORD0000601,5482.07,10.2,6205.43,배송전연락
ORD0000602,8615.40,8.1,486.19,정상주문
ORD0000603,2689.86,14.5,6333.32,빠른배송
ORD0000604,6954.56,17.3,1901.46,카드결제
ORD0000605,2880.80,23.2,2813.49,카드결제
ORD0000606,4591.48,24.8,2609.81,배송전연락
ORD0000607,9728.81,20.8,5674.78,선물포장
ORD0000608,7978.28,45.4,5129.83,정상주문
ORD0000609,714.51,35.2,7075.11,카드결제
ORD0000610,4696.03,41.6,10564.56,선물포장
ORD0000611,1136.91,38.7,13196.24,선물포장
ORD0000612,4843.48,22.5,4107.57,카드결제
ORD0000613,9068.53,6.0,3366.60,배송전연락
ORD0000614,8697.83,24.8,13051.77,정상주문
ORD0000615,4218.34,24.0,8988.76,선물포장
ORD0000616,9774.49,24.0,11937.69,카드결제
ORD0000617,1379.71,25.4,10686.38,선물포장
ORD0000618,8786.96,36.4,2407.62,선물포장
ORD0000619,2847.06,37.7,1246.65,정상주문
ORD0000620,9604.38,45.7,7549.17,정상주문
ORD0000621,1821.31,15.6,7231.26,빠른배송
ORD0000622,9747.98,9.1,7703.41,정상주문
ORD0000623,4331.27,16.5,12723.59,빠른배송
ORD0000624,8090.55,17.3,3164.11,카드결제
ORD0000625,9511.87,2.8,3769.87,배송전연락
ORD0000626,8340.06,0.7,3899.60,빠른배송
ORD0000627,2041.53,41.5,9608.12,정상주문
ORD0000628,1688.80,36.1,5404.95,배송전연락
ORD0000629,3947.51,27.4,13181.57,선물포장
ORD0000630,3983.36,33.3,4309.36,정상주문
ORD0000631,4459.60,42.8,1668.76,선물포장
ORD0000632,8328.82,9.4,4893.58,빠른배송
ORD0000633,5642.79,30.9,12418.10,카드결제
ORD0000634,3306.62,22.8,5532.25,빠른배송
ORD0000635,8066.29,8.0,6861.32,정상주문
ORD0000636,7919.31,12.2,13554.32,카드결제
ORD0000637,4046.91,10.0,772.29,정상주문
ORD0000638,8772.36,3.5,1656.22,선물포장
ORD0000639,822.93,9.0,339.18,배송전연락
ORD0000640,7856.64,24.8,12297.03,정상주문
ORD0000641,8776.43,15.0,11148.67,배송전연락
ORD0000642,8639.76,45.6,5893.69,선물포장
ORD0000643,7383.73,25.6,2983.50,배송전연락
ORD0000644,3359.51,0.3,2039.78,빠른배송
ORD0000645,9192.32,36.2,7390.30,선물포장
ORD0000646,4433.49,45.6,8889.16,카드결제
ORD0000647,2083.24,41.7,9591.21,정상주문
ORD0000648,6030.21,33.2,12646.23,배송전연락
ORD0000649,6664.77,29.7,959.08,카드결제
ORD0000650,3047.23,6.0,5403.19,빠른배송
ORD0000651,7702.10,41.8,4402.20,빠른배송
ORD0000652,3727.58,13.3,1146.56,선물포장
ORD0000653,5758.85,45.7,932.69,선물포장
ORD0000654,5773.02,11.9,12889.88,빠른배송
ORD0000655,9278.19,45.1,1928.50,선물포장
ORD0000656,2365.84,0.9,9210.31,정상주문
ORD0000657,476.27,31.1,5192.21,빠른배송
ORD0000658,8691.95,21.3,5983.15,카드결제
ORD0000659,9656.56,26.0,2751.47,선물포장
ORD0000660,9656.05,44.7,4226.63,정상주문
ORD0000661,2869.66,8.2,13116.21,배송전연락
ORD0000662,6864.32,17.8,5646.70,선물포장
ORD0000663,441.99,0.2,8827.96,선물포장
ORD0000664,1346.74,39.9,10985.66,선물포장
ORD0000665,5069.47,42.0,8721.39,빠른배송
ORD0000666,8573.61,22.1,8713.07,빠른배송
ORD0000667,1348.50,9.7,2191.55,선물포장
ORD0000668,3167.78,18.9,3789.27,선물포장
ORD0000669,7035.95,15.9,5902.78,빠른배송
ORD0000670,4056.06,27.0,8631.88,배송전연락
ORD0000671,9103.88,22.5,14867.37,정상주문
ORD0000672,4058.61,42.0,8272.18,빠른배송
ORD0000673,2915.42,4.1,3211.34,선물포장
ORD0000674,8473.54,5.4,12802.79,정상주문
ORD0000675,5469.93,49.0,10728.44,빠른배송
ORD0000676,1322.29,49.6,5113.52,정상주문
ORD0000677,7221.96,39.1,2987.81,선물포장
ORD0000678,941.33,15.9,1424.86,선물포장
ORD0000679,4165.70,37.9,2451.68,배송전연락
ORD0000680,6348.86,9.4,14506.83,카드결제
ORD0000681,1187.50,45.4,1291.76,카드결제
ORD0000682,8794.88,11.6,1190.54,선물포장
ORD0000683,5245.40,40.8,7224.09,정상주문
ORD0000684,3036.94,5.0,215.19,정상주문
ORD0000685,7407.74,27.5,3118.56,정상주문
ORD0000686,2796.95,33.5,8329.83,빠른배송
ORD0000687,7773.61,6.9,12689.61,정상주문
ORD0000688,9645.38,50.0,13878.09,빠른배송
ORD0000689,8104.19,28.8,12587.49,선물포장
ORD0000690,2988.48,23.2,937.99,배송전연락
ORD0000691,4505.73,7.5,10040.32,배송전연락
ORD0000692,1351.53,44.9,14393.94,빠른배송
ORD0000693,5072.27,27.1,6529.69,카드결제
ORD0000694,5450.51,25.4,6623.97,빠른배송
ORD0000695,3470.36,44.3,790.97,배송전연락
ORD0000696,1380.11,37.5,11777.63,정상주문
ORD0000697,3626.44,29.6,5488.36,정상주문
ORD0000698,435.13,34.6,14295.34,정상주문
ORD0000699,4145.26,42.3,1517.61,배송전연락
ORD0000700,7503.74,22.6,5499.45,배송전연락
ORD0000701,4207.28,11.7,6019.39,정상주문
ORD0000702,3139.43,16.3,3461.39,선물포장
ORD0000703,1832.58,33.6,14049.19,카드결제
ORD0000704,6794.96,12.2,6512.25,빠른배송
ORD0000705,603.17,14.1,10023.14,카드결제
ORD0000706,2005.34,40.8,3418.59,배송전연락
ORD0000707,2679.59,9.8,8959.87,카드결제
ORD0000708,1702.55,5.2,4555.04,선물포장
ORD0000709,6072.75,1.0,14886.07,배송전연락
ORD0000710,3582.66,0.7,5947.47,선물포장
ORD0000711,3264.65,49.6,5546.17,빠른배송
ORD0000712,6936.23,8.4,5384.50,배송전연락
ORD0000713,101.41,5.6,12222.39,배송전연락
ORD0000714,3498.40,33.2,14588.70,선물포장
ORD0000715,684.99,7.8,3720.65,배송전연락
ORD0000716,8366.41,34.6,181.74,배송전연락
ORD0000717,4254.20,27.7,1838.29,정상주문
ORD0000718,3731.40,2.8,6738.40,선물포장
ORD0000719,6203.03,23.4,1726.74,정상주문
ORD0000720,2967.76,15.8,4776.12,빠른배송
ORD0000721,4915.23,13.3,3749.42,정상주문
ORD0000722,7784.44,4.2,9558.87,선물포장
ORD0000723,156.11,11.6,5901.83,빠른배송
ORD0000724,2552.09,44.1,5446.66,정상주문
ORD0000725,6163.27,24.4,12325.83,선물포장
ORD0000726,3789.74,43.9,12415.17,빠른배송
ORD0000727,5215.42,16.2,3148.45,카드결제
ORD0000728,1362.25,27.0,1733.64,배송전연락
ORD0000729,7786.22,3.0,5323.60,배송전연락
ORD0000730,7693.12,29.6,7680.48,카드결제
ORD0000731,5679.99,45.8,14214.48,빠른배송
ORD0000732,6353.96,40.9,11422.97,배송전연락
ORD0000733,7367.35,5.0,9278.01,정상주문
ORD0000734,8309.21,39.4,7848.48,배송전연락
ORD0000735,1860.75,0.0,1169.98,선물포장
ORD0000736,9519.65,49.5,3134.06,정상주문
ORD0000737,6367.83,32.2,14220.71,배송전연락
ORD0000738,2388.36,0.5,14642.19,배송전연락
ORD0000739,4283.39,32.5,8018.37,정상주문
ORD0000740,4483.90,0.2,2988.07,카드결제
ORD0000741,7725.89,37.3,3960.80,빠른배송
ORD0000742,923.86,18.5,8931.89,정상주문
ORD0000743,719.44,15.6,4808.91,배송전연락
ORD0000744,3758.41,29.4,4334.56,선물포장
ORD0000745,1063.03,43.2,9188.15,카드결제
ORD0000746,6149.38,29.6,5488.39,선물포장
ORD0000747,6805.97,20.6,5449.14,배송전연락
ORD0000748,1598.20,18.9,11948.75,선물포장
ORD0000749,9874.58,19.5,13476.41,카드결제
ORD0000750,9817.40,13.6,10315.28,배송전연락
ORD0000751,4255.83,38.9,10490.12,배송전연락
ORD0000752,3247.57,19.7,748.64,배송전연락
ORD0000753,221.37,10.8,10079.17,빠른배송
ORD0000754,2653.11,47.7,5315.78,카드결제
ORD0000755,3958.74,13.6,1844.89,정상주문
ORD0000756,9069.49,29.1,14010.23,빠른배송
ORD0000757,8758.92,17.3,2928.29,카드결제
ORD0000758,6011.25,8.5,5562.18,정상주문
ORD0000759,6621.63,8.7,3010.70,정상주문
ORD0000760,1208.87,37.6,11079.32,카드결제
ORD0000761,1256.23,26.0,9884.61,카드결제
ORD0000762,6466.01,11.6,6536.12,카드결제
ORD0000763,2545.07,0.1,6579.26,카드결제
ORD0000764,4141.97,24.3,6417.30,정상주문
ORD0000765,2131.05,20.6,10652.97,카드결제
ORD0000766,2570.07,3.4,3212.26,카드결제
ORD0000767,2170.94,18.9,11349.95,배송전연락
ORD0000768,3128.37,25.6,10465.69,정상주문
ORD0000769,2374.67,31.4,10591.34,카드결제
ORD0000770,7174.94,18.5,3851.22,배송전연락
ORD0000771,5916.00,29.9,4741.20,카드결제
ORD0000772,225.51,40.4,5136.65,빠른배송
ORD0000773,7577.83,38.2,2980.21,빠른배송
ORD0000774,5929.64,15.3,10359.92,정상주문
ORD0000775,3201.39,48.2,4372.28,선물포장
ORD0000776,3221.68,46.2,3975.39,선물포장
ORD0000777,1223.71,4.9,8973.38,배송전연락
ORD0000778,8869.40,45.7,2169.05,선물포장
ORD0000779,2055.14,14.0,3679.16,배송전연락
ORD0000780,8305.76,21.5,3494.58,카드결제
ORD0000781,3172.39,32.6,5190.60,배송전연락
ORD0000782,2707.28,22.7,6781.62,빠른배송
ORD0000783,7705.54,22.3,6538.03,정상주문
ORD0000784,2413.69,10.5,668.47,정상주문
ORD0000785,6030.81,2.0,7936.18,배송전연락
ORD0000786,2742.09,1.6,1337.50,배송전연락
ORD0000787,5046.42,20.5,5799.81,빠른배송
ORD0000788,2423.96,47.4,7403.94,빠른배송
ORD0000789,3897.73,29.6,9694.64,카드결제
ORD0000790,1359.89,40.2,10181.06,배송전연락
ORD0000791,9257.85,9.3,7535.83,배송전연락
ORD0000792,966.39,38.8,10978.04,선물포장
ORD0000793,4387.35,35.6,8519.55,정상주문
ORD0000794,6244.90,26.8,13519.65,빠른배송
ORD0000795,4840.13,4.9,4759.20,선물포장
ORD0000796,1868.31,2.4,11183.53,정상주문
ORD0000797,681.31,37.0,11621.91,카드결제
ORD0000798,9170.63,25.6,14840.96,선물포장
ORD0000799,3482.99,17.2,141.96,빠른배송
ORD0000800,7716.78,NO_DISCOUNT,5557.38,배송전연락
ORD0000801,211.58,36.5,13715.25,선물포장
ORD0000802,3954.61,23.8,2624.98,빠른배송
ORD0000803,6813.65,20.0,13307.79,정상주문
ORD0000804,6865.35,17.5,1093.24,정상주문
ORD0000805,6442.85,10.0,5525.21,카드결제
ORD0000806,3893.91,31.4,1430.75,빠른배송
ORD0000807,6190.63,11.9,3628.28,정상주문
ORD0000808,3188.41,7.8,6840.48,카드결제
ORD0000809,177.31,28.0,4866.37,배송전연락
ORD0000810,8553.61,26.9,10624.64,카드결제
ORD0000811,142.90,3.6,14493.61,빠른배송
ORD0000812,7136.10,17.0,4651.71,정상주문
ORD0000813,2742.34,25.5,10678.23,빠른배송
ORD0000814,4109.25,4.4,166.82,카드결제
ORD0000815,7336.56,20.5,8210.32,배송전연락
ORD0000816,8438.68,14.1,9766.80,정상주문
ORD0000817,3213.57,19.6,11805.30,카드결제
ORD0000818,4973.25,22.9,13133.41,배송전연락
ORD0000819,4306.77,13.0,12142.69,카드결제
ORD0000820,7673.39,5.8,2656.20,배송전연락
ORD0000821,1348.58,23.8,11214.52,카드결제
ORD0000822,4866.33,7.2,3464.15,빠른배송
ORD0000823,6102.56,1.8,14974.22,정상주문
ORD0000824,7643.00,23.1,4423.15,카드결제
ORD0000825,215.18,29.3,7916.07,정상주문
ORD0000826,7335.22,38.6,7053.20,정상주문
ORD0000827,3822.52,45.2,5374.57,카드결제
ORD0000828,8711.27,7.6,14294.19,배송전연락
ORD0000829,8720.63,37.4,14774.89,정상주문
ORD0000830,2646.36,26.4,11808.43,배송전연락
ORD0000831,2300.59,30.3,10990.18,카드결제
ORD0000832,4563.41,34.9,8819.41,정상주문
ORD0000833,1611.59,43.7,13379.10,정상주문
ORD0000834,8951.03,28.6,12249.05,빠른배송
ORD0000835,6252.10,43.7,6551.98,빠른배송
ORD0000836,1983.32,24.8,678.82,빠른배송
ORD0000837,927.88,0.3,4871.92,배송전연락
ORD0000838,2071.50,20.6,11326.12,정상주문
ORD0000839,2772.21,13.4,13813.98,빠른배송
ORD0000840,480.38,25.0,12715.64,정상주문
ORD0000841,9021.75,4.5,436.64,선물포장
ORD0000842,607.38,19.6,8967.74,배송전연락
ORD0000843,6126.18,8.6,13217.67,선물포장
ORD0000844,4188.20,15.2,6223.67,선물포장
ORD0000845,8269.69,12.8,12469.84,배송전연락
ORD0000846,5832.28,13.1,6377.17,카드결제
ORD0000847,8624.95,20.3,853.57,카드결제
ORD0000848,7947.00,31.2,12590.48,카드결제
ORD0000849,3607.20,2.5,14537.63,빠른배송
ORD0000850,437.43,1.3,7739.43,빠른배송
ORD0000851,2073.47,41.5,8427.19,정상주문
ORD0000852,9547.32,6.2,2208.13,선물포장
ORD0000853,4014.37,26.7,3479.25,정상주문
ORD0000854,7249.52,29.3,12562.65,빠른배송
ORD0000855,2525.46,9.9,3605.79,정상주문
ORD0000856,816.63,18.0,9525.01,배송전연락
ORD0000857,4638.67,7.2,1909.67,빠른배송
ORD0000858,9671.89,47.6,8185.25,배송전연락
ORD0000859,7313.35,17.6,4511.61,배송전연락
ORD0000860,6964.49,31.6,11102.22,배송전연락
ORD0000861,6408.09,12.2,10454.43,빠른배송
ORD0000862,615.27,12.4,1617.82,빠른배송
ORD0000863,7483.95,40.8,10400.94,선물포장
ORD0000864,1908.15,47.3,3037.39,정상주문
ORD0000865,8567.11,12.8,14526.40,정상주문
ORD0000866,165.00,16.0,10640.66,정상주문
ORD0000867,4454.60,22.3,1089.13,빠른배송
ORD0000868,9241.99,9.2,55.20,빠른배송
ORD0000869,870.76,24.4,4940.87,정상주문
ORD0000870,8052.38,15.9,14831.50,정상주문
ORD0000871,8186.35,24.5,238.76,빠른배송
ORD0000872,5793.63,12.3,7720.71,배송전연락
ORD0000873,9561.83,48.3,124.55,빠른배송
ORD0000874,1401.54,46.7,6680.13,정상주문
ORD0000875,6087.89,46.9,8638.62,선물포장
ORD0000876,1365.70,12.6,12215.79,선물포장
ORD0000877,6721.04,38.5,10945.64,정상주문
ORD0000878,2560.69,24.1,12131.60,빠른배송
ORD0000879,5863.95,11.5,3429.39,선물포장
ORD0000880,5788.37,37.6,8993.72,정상주문
ORD0000881,9648.11,1.0,4997.41,배송전연락
ORD0000882,5627.29,49.5,2798.38,카드결제
ORD0000883,2786.13,39.6,3902.97,배송전연락
ORD0000884,5858.54,49.4,313.87,선물포장
ORD0000885,6189.93,26.3,11900.03,배송전연락
ORD0000886,2246.59,36.3,10012.03,선물포장
ORD0000887,7731.20,8.2,613.43,빠른배송
ORD0000888,2421.63,24.7,13811.85,카드결제
ORD0000889,2720.24,26.4,4439.28,정상주문
ORD0000890,6657.41,25.8,10187.86,정상주문
ORD0000891,8952.17,17.3,6616.55,배송전연락
ORD0000892,4809.86,26.7,13241.39,빠른배송
ORD0000893,8644.28,31.2,10555.85,배송전연락
ORD0000894,9590.46,30.1,13438.20,배송전연락
ORD0000895,1606.47,7.1,6720.09,정상주문
ORD0000896,4841.45,35.3,2150.20,정상주문
ORD0000897,5032.75,17.3,6376.36,선물포장
ORD0000898,5236.84,29.6,4882.74,카드결제
ORD0000899,1788.79,35.8,182.74,정상주문
ORD0000900,724.95,40.8,8757.57,빠른배송
ORD0000901,2262.84,19.1,4730.53,빠른배송
ORD0000902,5525.48,31.0,9101.39,정상주문
ORD0000903,1043.92,36.8,12680.58,선물포장
ORD0000904,8790.50,13.6,707.49,카드결제
ORD0000905,7510.68,48.8,9079.99,선물포장
ORD0000906,8509.53,15.3,8458.96,배송전연락
ORD0000907,1279.84,1.0,13001.13,선물포장
ORD0000908,9894.13,31.1,9585.39,빠른배송
ORD0000909,1312.86,46.2,8585.23,배송전연락
ORD0000910,3275.24,16.2,13853.06,카드결제
ORD0000911,5379.88,30.7,10311.34,빠른배송
ORD0000912,7942.82,25.9,8678.05,배송전연락
ORD0000913,9523.25,47.2,11336.52,선물포장
ORD0000914,5981.96,34.7,13699.50,배송전연락
ORD0000915,6600.14,21.8,10809.52,선물포장
ORD0000916,6352.77,5.9,7190.87,빠른배송
ORD0000917,418.08,3.3,9860.75,정상주문
ORD0000918,3767.24,18.5,10749.96,카드결제
ORD0000919,8917.94,14.2,4863.72,정상주문
ORD0000920,1648.24,8.5,247.14,배송전연락
ORD0000921,3072.46,20.5,7244.23,배송전연락
ORD0000922,2356.18,37.1,8656.10,빠른배송
ORD0000923,5925.34,30.1,14767.85,배송전연락
ORD0000924,8926.27,17.9,14580.66,빠른배송
ORD0000925,2155.41,22.4,602.68,배송전연락
ORD0000926,6690.13,7.0,5402.73,선물포장
ORD0000927,2225.90,45.3,7989.75,정상주문
ORD0000928,6384.45,0.1,14310.54,배송전연락
ORD0000929,3574.13,12.3,1511.27,선물포장
ORD0000930,5932.45,0.6,13154.38,선물포장
ORD0000931,6774.84,24.4,6748.92,카드결제
ORD0000932,2146.57,16.2,8227.28,선물포장
ORD0000933,2393.48,24.7,9658.67,정상주문
ORD0000934,325.39,2.3,2224.07,빠른배송
ORD0000935,7534.93,19.1,10691.59,배송전연락
ORD0000936,5796.38,44.3,10377.58,선물포장
ORD0000937,5637.53,46.9,6219.02,정상주문
ORD0000938,2413.98,35.7,5371.17,빠른배송
ORD0000939,9326.71,7.4,5136.21,정상주문
ORD0000940,9188.35,13.9,5578.33,선물포장
ORD0000941,337.42,6.8,10431.11,선물포장
ORD0000942,3644.39,11.9,10530.46,선물포장
ORD0000943,4183.77,32.2,3412.44,정상주문
ORD0000944,7047.40,41.3,10422.82,정상주문
ORD0000945,844.24,12.3,1074.80,카드결제
ORD0000946,3651.97,26.2,4337.85,정상주문
ORD0000947,712.74,43.6,6690.52,빠른배송
ORD0000948,9574.00,20.0,1351.68,빠른배송
ORD0000949,6116.06,3.8,14135.20,정상주문
ORD0000950,1104.37,12.0,2218.48,선물포장
ORD0000951,9167.45,25.7,9496.07,빠른배송
ORD0000952,2496.85,3.9,10655.99,카드결제
ORD0000953,842.60,13.5,2129.68,카드결제
ORD0000954,6079.32,12.5,4646.54,정상주문
ORD0000955,132.37,23.3,4413.16,선물포장
ORD0000956,4570.39,10.9,302.46,빠른배송
ORD0000957,1426.15,39.0,13430.25,배송전연락
ORD0000958,5802.95,48.0,5362.54,배송전연락
ORD0000959,9643.69,38.0,7628.15,정상주문
ORD0000960,6134.27,42.5,12478.91,빠른배송
ORD0000961,1915.58,39.6,10520.00,선물포장
ORD0000962,2990.09,41.4,6398.55,정상주문
ORD0000963,1511.20,24.7,3072.87,카드결제
ORD0000964,6049.98,24.9,12869.01,선물포장
ORD0000965,2901.28,27.5,11840.04,정상주문
ORD0000966,4200.77,34.9,6256.90,빠른배송
ORD0000967,5992.34,35.5,498.86,카드결제
ORD0000968,8691.98,15.3,10943.04,카드결제
ORD0000969,9679.83,46.1,8139.50,선물포장
ORD0000970,9639.91,38.7,8209.88,배송전연락
ORD0000971,9056.15,40.8,3802.22,선물포장
ORD0000972,5938.87,0.8,3438.13,정상주문
ORD0000973,6513.32,46.2,13847.74,정상주문
ORD0000974,6254.63,45.0,6106.27,정상주문
ORD0000975,597.74,43.2,11284.85,배송전연락
ORD0000976,3451.93,33.3,5794.71,카드결제
ORD0000977,4745.36,17.2,11218.52,배송전연락
ORD0000978,5754.58,41.6,12386.23,배송전연락
ORD0000979,2480.97,25.5,11150.26,배송전연락
ORD0000980,7937.68,39.0,491.04,선물포장
ORD0000981,2697.18,44.7,13201.76,정상주문
ORD0000982,265.00,7.7,6542.11,카드결제
ORD0000983,8620.60,1.7,13036.43,카드결제
ORD0000984,6616.63,8.0,2651.00,정상주문
ORD0000985,4374.75,11.7,11890.71,카드결제
ORD0000986,9011.94,32.3,13290.42,빠른배송
ORD0000987,658.32,42.7,14904.18,빠른배송
ORD0000988,175.83,11.3,6748.06,정상주문
ORD0000989,7434.96,23.5,4042.76,빠른배송
