inputs,outputs
0.5007,-0.078725238
0.1619,-0.103317585
0.5549,-0.231829822
0.2643,-0.005448507
0.8999,0.606632641
0.9037,0.393544415
0.1152,0.014093828
0.2247,0.280667996
0.9102,0.480275508
0.5624,0.013390364
0.4384,-0.033762821
0.9243,0.515167514
0.682,0.077275663
0.9579,0.571677156
0.2416,0.018486823
0.3591,-0.030406185
0.9404,0.379181761
0.6408,0.144311208
0.2657,-0.083622696
0.977,0.478259385
0.8372,0.053396744
0.7365,0.118900069
0.4546,0.027372459
0.8498,0.212755125
0.2146,0.04434031
0.9772,0.63561073
0.2224,0.079103845
0.3693,-0.022843918
0.6394,0.023325761
0.1178,0.000121487
0.7444,0.228786028
0.9153,0.379240185
0.1471,0.077338529
0.2221,0.124602624
0.0097,-0.014323372
0.7633,0.295604686
0.9961,0.741447682
0.1142,-0.099950121
0.9163,0.214481276
0.0969,0.00072941
0.73,0.128623312
0.4661,0.044765806
0.2188,0.033859229
0.8621,0.416447979
0.5211,0.008455027
0.3404,-0.052738237
0.1688,0.037832878
0.2315,0.141296847
0.1348,-0.0319559
0.8836,0.3169017
0.0347,-0.07818704
0.1671,0.07429725
0.0486,-0.142336183
0.1126,-0.104387303
0.9613,0.483915361
0.9847,0.539007254
